row_id,ground_truth,glove_000,glove_001,glove_002,glove_003,glove_004,glove_005,glove_006,glove_007,glove_008,glove_009,glove_010,glove_011,glove_012,glove_013,glove_014,glove_015,glove_016,glove_017,glove_018,glove_019,glove_020,glove_021,glove_022,glove_023,glove_024,glove_025,glove_026,glove_027,glove_028,glove_029,glove_030,glove_031,glove_032,glove_033,glove_034,glove_035,glove_036,glove_037,glove_038,glove_039,glove_040,glove_041,glove_042,glove_043,glove_044,glove_045,glove_046,glove_047,glove_048,glove_049,glove_050,glove_051,glove_052,glove_053,glove_054,glove_055,glove_056,glove_057,glove_058,glove_059,glove_060,glove_061,glove_062,glove_063,glove_064,glove_065,glove_066,glove_067,glove_068,glove_069,glove_070,glove_071,glove_072,glove_073,glove_074,glove_075,glove_076,glove_077,glove_078,glove_079,glove_080,glove_081,glove_082,glove_083,glove_084,glove_085,glove_086,glove_087,glove_088,glove_089,glove_090,glove_091,glove_092,glove_093,glove_094,glove_095,glove_096,glove_097,glove_098,glove_099
368,negative,-0.1360427,0.2831912,0.29342675,0.09204453,0.03447777,-0.14574477,-0.16628502,-0.025035081,0.10715134,0.07754284,0.015001126,-0.011911051,0.1284308,0.07019427,-0.031849757,-0.1752664,0.15750682,-0.11836987,-0.37627795,0.06442743,0.1621396,0.05882273,0.16193084,0.010009574,-0.041969713,0.024502832,-0.14980173,-0.19697538,0.33895633,-0.13334627,-0.023254786,0.26592702,-0.12972079,0.009866641,0.011632287,0.23833495,0.16168474,-0.11519474,-0.14861013,-0.01590495,-0.42987302,-0.14402372,0.11548285,-0.15883932,0.22651532,-0.05058948,0.20314075,-0.0087366365,-0.18526992,-0.42322084,0.060711723,0.20275447,0.08075668,0.6853491,-0.09672905,-1.6102974,0.025351776,-0.36574024,1.0909075,0.28188133,-0.11749769,0.2189215,-0.106365375,-0.13294056,0.45783398,0.008485302,0.028651727,0.25448918,0.12762025,0.0039436114,0.098667994,-0.20468573,-0.22101653,-0.31482753,0.14074446,-0.053375147,-0.04371164,0.08878389,-0.5899196,0.07496677,0.57832396,0.008298597,-0.3107409,0.13930947,-0.8247663,-0.15223445,-0.058074255,0.2624971,0.12861337,-0.34469005,-0.1490256,-0.044114348,-0.1248842,0.019851437,-0.39514217,0.05064798,-0.07514688,-0.25210544,0.3388827,0.12626085
369,negative,-0.12056419,0.14672719,0.32795507,-0.057738427,-0.033321474,-0.2105905,-0.19038977,-0.05543466,0.12548219,0.065032855,-0.056667794,-0.07909172,0.2522885,-0.040919617,-0.096040145,-0.078066915,0.049921937,-0.04190115,-0.29010853,-0.011852522,0.17745222,-0.22122198,-0.028043857,-0.20508398,0.16316518,-0.004501613,-0.08323583,-0.14373937,0.14206924,-0.14824204,0.024328219,0.38372174,0.002166213,-0.033370465,0.032467715,0.1231775,0.16648018,-0.032612637,-0.07524326,-0.1495153,-0.45803136,0.017773246,0.11564649,-0.12584822,-0.112930804,-0.07809387,0.30581096,-0.011099864,-0.18104975,-0.5925924,-0.15769601,0.07927078,0.050020304,0.73095584,-0.010216553,-1.6180031,0.06377174,-0.26169252,1.1267132,0.25126085,-0.051568203,0.41461888,-0.3109363,-0.24056017,0.5280418,0.070794456,0.103119984,0.13252355,-0.053079117,-0.22241552,0.20594084,-0.20781933,-0.24378894,-0.34370422,0.110162675,-0.08363995,-0.09544735,-0.03284149,-0.6399527,0.05350514,0.4229817,-0.030926617,-0.27875814,0.04333601,-0.87342924,0.042949133,0.08052155,0.05071548,-0.1422553,-0.29248402,-0.093286216,0.047314554,-0.21649471,-0.12084517,-0.2794143,0.12294294,-0.03814166,-0.21864139,0.37472424,0.1984068
370,negative,-0.07891561,0.21792322,0.3196755,-0.32697296,-0.5154769,0.50488,-0.2749544,0.2093887,0.149722,-0.028054466,0.101010315,0.05135967,0.058600392,-0.011930587,0.12378191,-0.22362009,-0.20602013,0.34731632,-0.3170124,0.2556434,0.13307986,0.036856603,0.0569022,-0.12147396,0.053530883,0.19647701,-0.090908535,-0.3346692,0.33666265,-0.20711805,0.05759308,0.18750423,0.024727099,0.12473451,-0.18428758,0.17627741,-0.01643343,0.07371622,0.22615954,-0.25907144,-0.16355848,-0.0497389,-0.23447548,-0.3855089,-0.19338456,-0.07610122,0.1373752,0.091828525,-0.058688294,-0.84473693,-0.15737237,0.0019182041,-0.061922267,0.7275063,0.106066026,-1.4884665,0.20308466,-0.02402959,0.99799716,0.113382444,0.16865984,0.5721049,-0.34768894,-0.111842565,0.45951188,0.3005411,0.3820956,-0.030824631,0.023249615,-0.2304499,-0.0049657994,-0.17572421,-0.031242598,-0.21698576,0.09942251,0.104279995,-0.21838595,-0.034182362,-0.18652616,-0.088129096,0.31840497,2.0927318e-05,-0.42415336,0.16374592,-1.147329,-0.11427068,0.014992118,0.1418782,-0.29792118,-0.18006475,-0.014437245,0.006299992,0.12111883,-0.07739799,-0.23362365,-0.10992132,0.10564897,-0.09931188,0.28084856,0.10643413
371,neutral,-0.37399933,-0.028878905,0.34055176,0.21035966,-0.12113709,-0.11671991,-0.27161717,0.09277453,0.07051709,0.29751024,-0.20596497,0.0018311846,0.26059315,0.13951872,0.113657735,-0.33311817,-0.10918732,-0.19658257,-0.5489684,0.037348665,0.32646668,-0.11274848,0.25835118,-0.087091975,-0.021980552,-0.032427132,-0.18626212,-0.14169443,0.274105,-0.002382206,0.04163262,-0.16238071,-0.018043954,0.045456883,-0.13354209,-0.13477494,0.20074183,0.14746149,-0.07284584,-0.03252023,-0.6005201,0.0077412715,0.17472576,-0.29398632,0.21077189,0.057135504,0.331804,0.04331484,-0.20094566,-0.25714678,-0.17843044,0.010007662,0.10889916,0.7975498,-0.036267854,-1.4854562,-0.16637807,-0.34460708,1.1695057,0.22307655,0.0018943009,0.22184683,-0.10155752,-0.21626806,0.6663554,0.07304243,0.12911645,0.025865763,-0.03954928,0.02849966,0.19286558,-0.36445197,-0.3255432,-0.43392557,0.16844825,0.083281666,-0.12530385,0.16244888,-0.5124762,0.15390772,0.5147746,0.18545367,-0.13879393,0.03815165,-0.536156,-0.075243555,-0.07761697,-0.1707984,0.144948,-0.2955252,-0.047750182,0.080884784,-0.2153822,0.19600388,-0.3129872,0.19122612,0.06738227,-0.10585529,0.502047,-0.036624994
372,neutral,0.0009647817,0.07996194,0.18828458,-0.2362066,-0.055444133,0.010381239,0.107232444,0.30094093,-0.018711073,-0.16324423,0.15736261,-0.09234152,0.051474087,0.1851741,0.10828712,0.002062512,0.26452368,-0.010441394,-0.42471075,0.07556541,0.16441129,-0.060518302,0.15956883,0.115570076,0.24214439,0.0074982657,-0.21690577,-0.37540442,0.36272493,-0.19052221,0.16205293,0.43818673,-0.046739675,0.12050026,-0.14067811,0.09060076,-0.15989196,0.06315787,0.09931909,-0.121661596,-0.36723888,-0.36492243,0.21773872,-0.026681598,-0.07597249,-0.21543786,0.073508255,-0.23964995,0.026128577,-0.76071924,0.2169307,-0.17498569,0.17943783,0.89242274,-0.27456516,-2.0671737,-0.2231104,-0.07420645,1.1545259,0.32736337,-0.16769065,0.6663594,-0.12877713,-0.24279563,0.55905724,0.11830592,0.24617124,0.37347355,0.022800297,-0.13754153,0.08188945,-0.14874686,-0.4147053,-0.23727392,-0.09315844,0.2988567,-0.049301226,-0.021014094,-0.7412991,0.034264192,0.28144348,-0.044128887,-0.21054463,-0.057621904,-0.81303537,-0.25285664,-0.010921908,-0.10863676,-0.004121415,-0.29456067,0.053675696,-0.11709436,0.17521022,-0.021575343,-0.7794401,0.053965937,0.15627699,-0.036005095,0.20143259,0.11048824
373,neutral,-0.18389481,0.15681222,0.24748251,-0.21700144,-0.4463105,0.05621363,-0.28657284,-0.081499115,-0.021292657,0.1806721,0.0030266314,0.000609838,0.27474976,-0.059697337,-0.011667445,-0.06602246,-0.09564792,0.033312973,-0.4449861,0.24965575,0.24947257,-0.038043384,0.02606676,-0.13126716,-0.08222924,0.12608284,0.025845045,-0.22036053,0.26363242,-0.15444402,-0.061472487,0.33776024,-0.12656458,0.02498939,0.02550945,0.118063584,-0.1125188,-0.09412847,0.07473779,-0.02170572,-0.4233881,-0.06527242,0.19318564,-0.13849016,0.10964691,-0.21051492,0.12780625,-0.16365086,-0.25794142,-0.64842546,0.17574586,0.11061555,0.12645832,0.7262838,-0.14634739,-1.2780708,0.12822652,-0.2247514,1.1373711,0.14384797,-0.021727508,0.48738566,-0.058414124,-0.21757087,0.48244318,0.014957356,0.04156443,0.34951845,-0.11299541,0.01791065,-0.03739875,-0.27230865,-0.23268302,-0.3798725,0.05105571,0.17364441,-0.032583922,0.016946185,-0.59984845,0.10899872,0.5453706,-0.1726056,-0.24361211,-0.026786443,-0.88792217,-0.27449188,0.06507882,0.14756522,-0.13029206,-0.27388167,-0.038221683,-0.06460693,0.015979096,-0.12180985,-0.31176263,0.21452923,0.17427272,-0.050551634,0.18109338,0.12925182
374,neutral,-0.051530298,-0.119635545,0.18224049,-0.059100788,0.095293775,-0.36963388,0.0027442528,0.28902498,-0.13763355,0.08332467,0.16312021,-0.039541647,0.29270825,0.022029957,0.1564639,-0.3052019,0.17207953,-0.36522275,-0.35718173,-0.17155997,0.57229686,-0.10124821,0.14402075,0.0038790873,0.24368642,-0.15500529,-0.31973898,0.064315826,-0.0069218855,-0.10140246,-0.4042826,0.18853964,-0.027558286,0.15180187,0.08216798,-0.0011655899,0.056277175,0.17618564,0.06603226,0.24431664,-0.38569614,-0.50611967,-0.058996763,0.026984055,0.3276004,0.1933391,-0.08196531,-0.33526805,0.031423774,-0.28568408,0.4652447,0.021398388,0.054269727,0.8200219,-0.1840993,-1.796181,-0.053642016,-0.25449193,1.9512461,0.6495442,-0.45277894,0.36846793,-0.080117576,-0.11284668,-0.056515995,0.18785143,-0.08889123,0.13067761,0.31842968,0.076530375,-0.16074274,-0.19416922,0.35761756,-0.29687828,0.20028815,0.1307243,-0.05561967,0.020241076,-0.7645406,0.032825228,0.53998095,0.11216536,-0.1501401,0.20914629,-0.9095602,-0.28368914,0.26918885,-0.10330973,0.088737555,-0.17705774,0.12118327,0.15947531,-0.28943434,-0.11186561,-0.31642422,0.43794334,0.048479702,-0.23407595,0.46722335,-0.03102113
375,neutral,0.17684184,0.33105984,0.3620763,-0.3536066,-0.2865609,0.19897422,-0.21027355,-0.29683468,0.18778262,-0.3253691,0.11103926,0.29123947,0.34229794,0.060683906,-0.071709,-0.18799438,-0.047969617,0.37185162,-0.38061255,0.24793543,0.31350613,-0.24547516,-0.16848305,-0.08681151,0.11253898,0.23618338,-0.064668834,-0.6284316,0.06920992,0.019802568,0.28434876,0.60931593,0.12929142,0.14372425,0.058242332,0.18977337,-0.08252825,0.20036103,0.26703346,-0.31180993,-0.48596,0.15233913,0.4486493,-0.49968013,-0.44982693,-0.30631748,0.15502752,-0.1992872,-0.17105098,-0.47930548,0.3428083,0.28517795,0.091081955,0.74946916,-0.2181841,-1.7963306,0.18274122,-0.043740693,1.1113251,0.50812334,-0.082894444,0.6180543,-0.3275871,0.04553544,0.9530786,0.16311108,0.6062064,0.32122853,-0.44116104,-0.1223025,0.12603892,-0.09397784,0.01708949,-0.3641309,0.20958129,-0.15409042,-0.13875677,-0.25724134,-0.45467478,0.026860517,0.3068008,0.24156433,-0.7401141,-0.13450241,-1.0904597,-0.39378974,-0.059425954,0.24995379,-0.05596456,-0.34481984,-0.27128577,-0.36230025,-0.01157741,0.18596613,-0.05958265,-0.043035984,0.0018592569,-0.26573256,0.16634701,-0.019086448
376,neutral,0.17240219,-0.0049790023,-0.2613726,-0.38780394,0.482811,0.3078626,0.022004604,-0.010437147,-0.21924238,0.18612893,0.041999593,-0.17905596,0.18520841,0.31313536,-0.14141622,0.29975447,0.022236295,-0.17982133,0.051207077,-0.14549358,0.3908584,-0.2403118,-0.0014901869,-0.5474184,0.16652319,-0.23651384,0.11556079,0.0102329645,0.3749021,0.11590554,-0.01802676,0.30695465,-0.06696729,0.09321602,-0.13858767,-0.13862346,0.30238417,-0.030466568,0.0995276,-0.43785444,-0.043624707,0.02414247,0.093529,0.28058925,0.03719514,-0.2302788,-0.043960307,-0.20444673,0.17830457,-0.11485554,0.22567233,-0.20681234,0.33041176,0.36206433,-0.26467714,-1.6789838,-0.30765995,-0.041653644,0.47760183,0.24948667,0.3149219,0.42034015,-0.46542576,0.092854775,0.68211323,-0.10921392,0.18012388,0.20027421,0.35671395,-0.024220549,-0.07462463,-0.1537797,-0.47950643,-0.16650732,-0.27304927,-0.29825774,0.3813916,-0.2759841,-0.40051967,-0.021505574,0.1287037,0.11810974,0.4587933,-0.16982864,-0.7227989,0.0015477217,-0.21458066,-0.17365122,0.11764061,0.14691533,-0.18529128,-0.124770395,0.21283513,0.1911192,-0.20689288,-0.21518771,0.10549923,0.03425157,0.3576698,0.06120994
377,neutral,-0.09434938,0.2842607,0.4366645,0.3009449,0.12939407,-0.34445375,-0.23776942,-0.0065652356,0.0073725604,0.4904587,0.18188967,-0.26973128,0.10444345,0.398222,-0.29598698,0.12920116,0.095134184,-0.19516146,-0.49961388,0.17434889,0.02810301,-0.28027365,0.2818781,0.040389128,-0.3094766,-0.104679815,-0.33981332,0.039748494,0.3426186,0.16132993,-0.17115267,0.23877235,-0.31962726,-0.075192735,0.045615498,0.07014351,0.13809013,0.12539084,0.09127256,-0.045929775,-0.29864815,-0.058200967,0.21183057,0.06598439,0.24081172,-0.43119875,0.20060553,-0.27368835,-0.19052857,-0.5367883,0.28117305,0.18573557,-0.04127617,0.9611202,-0.18603006,-1.8154114,0.014364366,-0.39553356,1.3976324,0.51231176,0.08939374,0.25779122,-0.08596145,0.06599736,0.40693596,-0.15365247,-0.048871737,0.50362927,0.22368415,0.30587465,0.2845648,-0.5082407,-0.00755685,-0.29165614,0.17268491,0.025512278,-0.121500246,0.030476721,-0.77895623,-0.099046834,0.84484226,-0.066961326,-0.18245694,-0.18886653,-1.251087,-0.017687459,0.2442348,0.24032898,-0.067180745,-0.17498845,-0.060169436,0.03135058,0.022754466,-0.21903647,-0.30152628,0.15165697,-0.40987253,-0.4968289,0.290207,0.07967744
378,neutral,-0.043918844,0.14097078,0.5752339,-0.38171878,-0.027184512,-0.101788536,0.029296335,0.1665998,-0.17119448,0.08335987,0.3181256,0.06832002,0.10241649,0.21182832,0.0034946792,-0.3932947,0.17407724,0.031146824,-0.040232543,0.41132873,0.41050535,0.009562391,0.20591258,-0.09826565,0.4016476,-0.018054971,-0.42182574,-0.20645875,0.37690565,-0.14785732,-0.20313244,0.19488987,-0.024890842,0.25385493,0.2729699,0.055191316,-0.010774789,0.35941032,0.16979179,-0.3552921,-0.25883862,0.0017568194,-0.13214801,0.0337641,0.18165928,0.09764315,-0.034575664,-0.078206174,0.29892045,-0.37901065,-0.19905372,0.057471283,0.2364592,0.48994014,-0.21823473,-1.803682,-0.3197885,-0.08231016,0.95658827,0.70981234,-0.23107561,0.74892956,-0.33511165,0.021647176,0.21517421,0.14276963,0.1024522,0.24346948,-0.056325205,-0.19396596,-0.052991986,-0.032195963,-0.14020461,-0.11150165,-0.15073384,0.101501524,0.0998689,-0.0800255,-0.39921606,-0.09446486,0.27441302,0.04305662,-0.013846093,0.23413658,-0.69090956,-0.4747743,-0.17269184,-0.080880284,-0.34309226,-0.11191765,-0.050004795,-0.0121490555,0.005731058,-0.06737402,-0.34663853,0.090808995,-0.024757147,0.0248901,0.34825325,0.19089907
379,negative,-0.0427389,0.22285159,0.11796035,-0.19515714,-0.023669314,0.21035726,-0.086266436,0.1738301,-0.08396028,0.26730776,0.02366139,-0.0074356017,0.2459503,0.30993596,-0.029162511,-0.16432731,0.10679496,0.014642029,-0.42468828,0.23925123,0.35740775,-0.2907933,0.108117945,-0.03484858,-0.019454304,0.0013803012,-0.30769855,-0.3006448,0.15098281,0.07521129,-0.13082924,0.36500496,-0.048328113,0.005164684,0.108575776,0.061270658,-0.17034134,0.12126932,0.27311194,0.038866196,-0.3243021,0.032038465,-0.09607601,-0.23848829,0.2573537,-0.05028803,-0.097854495,-0.18481383,-0.14825721,-0.4613618,-0.10899977,-0.08657041,-0.10785956,0.85730183,-0.10771829,-1.7045996,-0.1879572,-0.1554031,1.4074615,0.39825144,-0.011595954,0.47512478,0.017055819,-0.10648704,0.49545154,0.017861145,0.18916407,0.17771938,0.0077412133,0.05422001,-0.038964935,-0.2881667,-0.2204127,-0.27696985,0.104304105,0.23216456,0.013364443,-0.019134074,-0.5436395,-0.13526307,0.6175573,0.06331808,-0.3184533,-0.14627713,-1.0281221,-0.21011779,0.15671031,-0.049414936,-0.07663416,-0.13887662,0.013336032,-0.10653742,-0.008251519,-0.16968992,-0.44580293,0.077407055,-0.09427695,-0.18854547,0.17606643,-0.013347674
380,negative,-0.062212624,0.1545259,0.29665774,-0.11757939,0.09696592,0.027221799,-0.06688969,0.03418143,0.19992536,-0.01942358,-0.08141973,-0.09515461,0.23670432,0.21692298,0.08649418,-0.16416396,0.02009645,-0.092363186,-0.36151993,0.003661946,0.23781861,0.053036645,0.081904046,-0.08563962,0.2593328,-0.0620911,-0.12619214,-0.34157094,0.19671309,-0.07701638,0.10139548,0.30031767,-0.002878491,0.002126629,-0.032002926,0.15418951,0.049895607,0.040535294,0.0016315549,0.0005696142,-0.48086047,-0.117804214,0.25417867,-0.18142124,0.06605078,-0.19513147,0.16140136,-0.026141148,-0.08800906,-0.557874,0.08748804,-0.057145514,0.14579923,0.92035794,-0.19656602,-1.9050196,0.025465677,-0.21933545,1.2456743,0.32067505,-0.094306044,0.6314398,-0.09316292,-0.1646098,0.4593981,0.10605243,0.33386695,0.27680114,-0.103266954,-0.014062435,0.14827289,-0.3795095,-0.26389703,-0.24475747,0.005421815,-0.040191576,-0.10485525,0.1328512,-0.61602545,0.037587494,0.59460664,0.047195967,-0.27838117,0.117511176,-1.0623839,-0.1110922,0.088555865,0.10559002,-0.058577098,-0.23507829,0.011949308,-0.10967283,-0.12996376,-0.0147280535,-0.454329,0.09554483,-0.09396919,0.046200093,0.45394236,0.09577532
381,neutral,-0.011082875,0.4712484,0.54083085,-0.24081779,-0.42876187,0.14038686,-0.32288283,-0.3959471,-0.017599061,-0.1039559,-0.113343775,-0.1565293,0.27870965,-0.335564,-0.5895282,-0.3648612,0.42738098,0.13867861,-0.42535496,0.34723794,0.2646009,0.29543698,-0.19131643,-0.48301142,0.45657274,0.030627085,-0.050777968,-0.4520115,0.45606187,-0.14456378,-0.34275514,0.49028763,0.4109014,0.031616285,0.1350232,-0.09543372,-0.319499,0.3539934,0.34738106,-0.1677975,-0.4441353,-0.15545575,0.35242164,0.024795543,-0.18841143,-0.25753766,0.57218736,0.10955426,-0.39512774,-0.9556432,0.07334214,-0.18662505,0.42097354,0.6590389,-0.17398767,-1.5783205,0.07760105,-0.1089146,1.2835506,0.13915549,0.13135989,0.53793144,-0.16473524,-0.4168859,0.80113465,-0.38742688,0.35834402,0.7831228,-0.13298155,0.11800666,0.3628278,0.110372946,-0.33309975,-0.15480539,0.22817671,0.33214203,0.024438584,-0.16750707,-0.7651516,-0.30393595,0.026615938,-0.19866073,-0.0151269175,0.2483769,-1.214124,-0.392644,-0.4151308,0.11089255,-0.26959372,-0.7268591,-0.20947012,-0.10592155,0.17907822,0.0285061,-0.7382426,0.09321502,-0.5799846,-0.44052225,0.060483135,0.66800356
382,negative,-0.23984507,0.27348393,0.19701363,0.049370036,0.08058661,0.029177448,-0.2595559,-0.026283799,0.10262866,0.19926727,-0.2842432,-0.07389272,0.22002117,0.044012647,-0.040514164,-0.108271204,-0.019389823,-0.11906044,-0.39337212,0.022682138,0.33808908,-0.09042561,0.25222602,-0.08343229,0.105176516,-0.16682869,-0.026329603,-0.33576867,0.09239468,-0.04806427,-0.026040608,0.32003152,-0.14124782,-0.06737971,-0.024510944,-0.0068604145,0.11399504,-0.08392314,-0.0716975,-0.05578867,-0.506752,-0.10098292,-0.0801985,-0.24732,0.13797781,-0.114551164,0.3555426,-0.1484422,-0.18898898,-0.6100053,0.07627239,-0.050035957,-0.122628376,1.0422132,0.15064177,-2.1240273,0.024335874,-0.2666265,1.436751,0.40753174,-0.12629297,0.45656756,-0.10460121,-0.24003136,0.8063936,0.20194568,0.218255,0.017006515,0.33854157,-0.08629238,0.1448219,-0.2356919,-0.3041582,-0.13012423,0.17756024,-0.17288457,-0.10036597,0.07709278,-0.79512703,0.050361462,0.6542544,0.053072125,-0.3587826,0.06461324,-1.1475801,0.08652754,-0.114954256,-0.08419302,-0.14426617,-0.3293546,-0.10773255,0.07024085,-0.24576083,-0.102019526,-0.4446394,0.04545626,-0.0045788,-0.19186747,0.4827854,0.16402775
383,negative,-0.389238,0.07212051,-0.3724065,-0.2330231,0.30900672,-0.09602253,0.32641923,-0.017186642,-0.034731954,0.09519563,0.23486461,-0.33242208,-0.015141743,0.1908533,0.09880539,-0.21039633,0.43219358,-0.67659986,0.24490304,-0.66938347,0.0660616,0.1525445,-0.18123044,0.20289303,0.48683438,-0.37658244,-0.1603724,-0.3169886,-0.20982976,0.1572932,0.20072888,0.3752082,-0.49801615,-0.09511121,-0.612583,0.20412412,-0.06123628,-0.24217713,-0.2831991,-0.3629517,-0.40654778,-0.33759952,-0.29257742,-0.009835944,-0.39882967,-0.4142447,-0.15718207,-0.36079934,-0.19019876,-0.8284301,0.38357437,0.21633448,0.56642795,0.9538355,-0.34089756,-1.8896078,-1.0982925,0.18914883,1.8761408,0.3716794,-0.31090984,0.6620689,-0.57595843,0.06794319,0.6379568,-0.40086067,0.43150356,0.43322524,0.006601594,-0.3331074,-0.22840635,0.44125977,-0.062733464,-0.26026475,-0.13969295,0.49555132,-0.12887703,0.31589404,-0.94271106,0.36043555,0.42055064,0.07625547,-0.20816621,-0.05106432,-0.8734176,-0.64979535,0.11377063,-0.21361546,-0.059389777,0.044876512,0.41969198,-0.023529012,0.13599123,0.5329732,-0.85377544,0.124628775,-0.13211845,-0.28142735,0.4791749,-0.15884717
384,neutral,-0.04747794,0.1723877,0.23607475,-0.17971706,-0.22399653,0.14480908,-0.1417936,0.19576442,0.08379682,-0.19495735,-0.028179787,0.09815345,0.1380075,-0.002767584,0.1587411,-0.03098151,-0.15019514,0.19298348,-0.14831759,0.22945066,0.22966333,-0.08093509,-0.030104177,-0.12825787,0.013759186,0.15919822,-0.17197323,-0.47789645,0.41348317,-0.11535878,-4.7128808e-05,0.29729518,-0.07989613,0.18586417,-0.055452432,0.17748639,-0.10474448,0.1625799,0.009835453,-0.2252008,-0.18210387,-0.16776453,-0.13934699,-0.26219463,-0.1552398,0.010441107,0.13591208,-0.012803242,0.008177756,-0.7390933,-0.043920718,-0.059500203,0.1298103,0.67952275,0.08666506,-1.7689154,-0.09514408,-0.087172166,1.0741482,0.42751867,-0.008108893,0.8536883,-0.22773634,-0.12285052,0.51941717,0.22442226,0.29081944,0.08272991,-0.062256794,-0.3866429,0.068738975,-0.22457252,0.031971153,-0.27312207,-0.027538009,0.0019271346,-0.044554964,-0.14387494,-0.23643702,-0.023550121,0.40508258,-0.061511688,-0.59469587,0.092076965,-1.193227,-0.14010254,0.26122627,0.086162776,-0.2607088,-0.1793327,0.027348747,0.05660856,-0.027364217,-0.11020938,-0.43088153,-0.10639966,0.059723955,-0.33682835,0.30054784,0.0809717
385,neutral,0.09290099,0.32370815,0.27782324,-0.2870568,-0.37483245,-0.11020987,0.07056687,0.1288153,-0.15374564,-0.2918871,-0.13750787,-0.07905236,0.16255629,0.16356726,-0.18342265,-0.21034163,0.31948596,0.17240155,-0.45296216,-0.047150407,0.20987827,0.08434547,0.098855905,-0.13243693,0.3601007,-0.18778375,-0.3559415,-0.59176576,0.5391498,-0.049290426,-0.28223038,0.6846432,-0.19237861,-0.27189866,0.11160012,0.107676245,0.12969734,0.1043388,-0.10868518,-0.2581545,-0.39036083,-0.12889983,0.29543597,-0.2365916,0.095170096,-0.12367158,0.11517853,-0.13193472,-0.024857886,-0.5810103,0.08038747,-0.023304649,-0.22314388,0.54142356,0.084857225,-1.7700393,-0.13074225,0.013215431,1.0995784,0.7063346,-0.033236668,0.12472794,-0.3794509,0.044273846,0.50636464,0.016157301,0.06253904,0.530725,-0.027479973,-0.24551801,0.112511486,-0.16123779,-0.35417783,-0.5527358,0.17832866,-0.10570936,-0.16213453,-0.11290009,-0.5880666,-0.0047086757,0.35798582,-0.1434931,-0.33588642,0.0423958,-0.94494754,-0.08040886,0.0043574166,0.3883345,-0.029125046,-0.2217886,-0.2528623,-0.13999578,-0.20903689,0.047066793,-0.3902915,-0.03165153,0.0038268054,0.19985029,0.35516965,0.20758225
386,negative,-0.45231086,-0.05967826,0.4399884,0.2847836,-0.06175826,-0.44166166,-0.2759247,0.30701745,-0.13822687,0.4112086,-0.019011797,-0.108867384,0.23964044,0.3896894,0.03638284,-0.15488864,-0.15205164,-0.24235117,-0.5089167,-0.18102601,0.2549817,-0.2581729,0.07450371,0.03854361,-0.029594483,0.1808835,0.09799846,0.40753862,0.32493055,0.0926843,-0.38442653,0.38737628,-0.06676993,0.12998645,-0.10943913,0.008266594,0.1994083,-0.20430169,-0.18986957,0.13131537,-0.7548607,0.000107777334,0.4103479,-0.10925068,0.54853106,-0.3688343,0.113807894,-0.114653,-0.13880949,-0.22912899,0.084184125,-0.09752758,0.14524424,0.8670033,-0.2969867,-1.7217065,-0.11010828,0.14999743,1.3528286,0.17072508,-0.25291452,0.1530629,-0.13294293,-0.2005369,0.31288373,0.30337024,-0.22659358,0.09788304,0.0762353,0.06755088,0.31199473,-0.45646763,-0.5024375,-0.48481044,-0.06010031,-0.0068057235,0.16289313,0.28496996,-1.0450848,-0.055105194,0.6763828,-0.1846985,-0.0296966,-0.13340755,-0.48084047,-0.16175376,0.10647293,0.17315511,0.30843434,-0.1474243,0.23768353,0.2835455,-0.17626864,0.08760333,-0.32805318,0.32164007,0.1816335,0.07400986,0.44942424,-0.10773276
387,neutral,-0.17601594,-0.11598853,0.24616772,-0.032802753,-0.24711953,-0.036884826,-0.21059182,-0.043161478,0.061453518,0.04456844,-0.1767254,0.061349478,0.13126034,-0.006439928,-0.0075832694,-0.12823841,-0.05544525,-0.038046505,-0.4640977,0.1430469,0.41727594,-0.10865269,0.12651671,-0.06558025,0.05168643,-0.033578075,-0.1873316,-0.18476772,0.3050549,-0.17535976,-0.1595515,0.029790634,-0.049687397,-0.021208629,0.10651827,0.024719335,0.28786832,-0.12085931,-0.201092,0.031332538,-0.43565202,-0.11285907,0.039918985,-0.18684244,0.17600979,-0.17867915,0.29703274,-0.16714457,-0.193551,-0.7238791,0.016061625,0.24027367,-0.059596546,0.9050079,-0.07652758,-1.9837685,0.044488378,-0.36162058,1.0681527,0.3721166,-0.16793247,0.32903275,-0.20345263,-0.31969792,0.6472348,0.18069175,0.038554363,0.08913548,0.02211421,0.0045654806,0.29764348,-0.36998382,-0.24573974,-0.31719774,0.19094531,0.07459002,-0.024463939,0.15141319,-0.76864564,0.34507245,0.49395257,-0.121400535,-0.23106676,-0.016114825,-0.8356611,-0.12322582,-0.058926523,0.14026484,0.09100809,-0.5144678,-0.19482496,0.013507468,-0.33513567,0.1299836,-0.43221328,0.1736084,0.10652163,0.015475063,0.31051224,0.17322706
